Contig Name	Contig Length
contig_107562_1	23492
contig_107567_1	50438
contig_107575_1	165562
contig_107579_1	11482
contig_107585_1	155152
contig_107589_1	23259
contig_10759_1	118227
contig_107607_1	128785
contig_10761_1	70804
contig_107610_1	2324
contig_10762_1	7262
contig_107625_1	9824
contig_107629_1	22979
contig_10763_1	31049
contig_107631_1	33518
contig_107637_1	27388
contig_107639_1	26263
contig_107640_1	77047
contig_107648_1	64484
contig_107652_1	24890
contig_107658_1	112410
contig_10766_1	4923
contig_10768_1	52587
contig_107682_1	33032
contig_107692_1	38750
contig_10770_1	19981
contig_107709_1	63245
contig_10773_1	107595
contig_107748_1	26051
contig_107751_1	27166
contig_107757_1	130250
contig_107762_1	348336
contig_107773_1	60124
contig_107774_1	28871
contig_107778_1	28135
contig_107790_1	74542
contig_107796_1	321054
contig_10780_1	97302
contig_107817_1	115856
contig_107823_1	16592
contig_107827_1	154960
contig_107830_1	28677
contig_107834_1	147121
contig_10784_1	12146
contig_107841_1	46187
contig_107847_1	71792
contig_107856_1	24234
contig_107857_1	43281
contig_107862_1	47171
contig_107867_1	39007
contig_10787_1	8980
contig_107873_1	87380
contig_107883_1	96940
contig_107885_1	43996
contig_107894_1	41462
contig_107899_1	54759
contig_10790_1	129700
contig_107911_1	46893
contig_107914_1	26069
contig_10793_1	322413
contig_107933_1	27027
contig_107934_1	125689
contig_107936_1	65620
contig_107942_1	14036
contig_107956_1	34003
contig_10796_1	113201
contig_107968_1	195410
contig_107970_1	79054
contig_107977_1	100983
contig_107980_1	32879
contig_107981_1	78661
contig_107983_1	297967
contig_107993_1	42596
contig_10800_1	393744
contig_108003_1	90416
contig_108008_1	97249
contig_108012_1	72887
contig_108014_1	24114
contig_108016_1	47825
contig_108020_1	47176
contig_108025_1	110592
contig_108027_1	75341
contig_108048_1	45454
contig_108052_1	147504
contig_108053_1	142908
contig_108064_1	17481
contig_108069_1	33582
contig_10807_1	43575
contig_108083_1	71309
contig_10809_1	88364
contig_108116_1	135740
contig_108118_1	73320
contig_108135_1	47284
contig_108138_1	13375
contig_108139_1	100797
contig_108145_1	35556
contig_108148_1	10816
contig_108149_1	42640
contig_10816_1	98045
contig_108176_1	29287
contig_10818_1	7963
contig_108180_1	129123
contig_108183_1	277908
contig_108204_1	17084
contig_108213_1	33398
contig_108219_1	39462
contig_108222_1	11953
contig_108226_1	17168
contig_108236_1	981
contig_108246_1	21860
contig_108247_1	6251
contig_108249_1	80106
contig_108254_1	14431
contig_108256_1	162650
contig_108257_1	156328
contig_108260_1	290428
contig_108264_1	2383
contig_108266_1	22569
contig_108267_1	71119
contig_108276_1	14905
contig_108286_1	28581
contig_108295_1	23623
contig_108298_1	174491
contig_108305_1	12415
contig_108309_1	78495
contig_108312_1	27272
contig_108317_1	62623
contig_108328_1	70222
contig_108336_1	108924
contig_108340_1	299292
contig_108342_1	66062
contig_108346_1	98697
contig_108351_1	20737
contig_108354_1	133291
contig_108363_1	193698
contig_10837_1	104019
contig_108372_1	83741
contig_108378_1	142860
contig_10839_1	50603
contig_108390_1	42521
contig_108393_1	16380
contig_108394_1	31282
contig_108400_1	41879
contig_10842_1	252604
contig_108422_1	24013
contig_108425_1	23073
contig_108438_1	29330
contig_10847_1	134032
contig_108475_1	51073
contig_108480_1	36295
contig_108481_1	92103
contig_108489_1	76022
contig_10849_1	23280
contig_108492_1	23131
contig_108495_1	7728
contig_10850_1	14921
contig_108501_1	54484
contig_108508_1	13807
contig_108518_1	19739
contig_108520_1	68803
contig_108528_1	17680
contig_108532_1	75699
contig_108539_1	20428
contig_10854_1	50367
contig_108541_1	29070
contig_108546_1	52034
contig_108552_1	103487
contig_10857_1	31016
contig_108582_1	25399
contig_108585_1	221019
contig_10860_1	20430
contig_108602_1	30109
contig_108614_1	128513
contig_10863_1	7057
contig_108633_1	62310
contig_108634_1	97626
contig_10864_1	41182
contig_108669_1	37853
contig_108670_1	36887
contig_108674_1	39182
contig_108682_1	26378
contig_108685_1	26631
contig_10869_1	24074
contig_108694_1	181712
contig_108697_1	70040
contig_108699_1	24642
contig_10871_1	146575
contig_108713_1	77431
contig_108725_1	130081
contig_108730_1	91004
contig_108747_1	10721
contig_10875_1	86537
contig_108751_1	32147
contig_108767_1	132917
contig_108794_1	11642
contig_108795_1	11415
contig_108796_1	79150
contig_108816_1	7122
contig_108819_1	58153
contig_10882_1	50999
contig_108823_1	18504
contig_108837_1	14742
contig_10885_1	19042
contig_108855_1	20449
contig_10887_1	55790
contig_108875_1	31655
contig_10888_1	76270
contig_10890_1	36698
contig_108935_1	30281
contig_108940_1	53366
contig_108947_1	23653
contig_10895_1	151014
contig_108956_1	34580
contig_10896_1	43411
contig_108968_1	17759
contig_10897_1	15340
contig_108970_1	14564
contig_108975_1	112287
contig_108980_1	26093
contig_108981_1	43221
contig_108985_1	14173
contig_109001_1	56143
contig_109007_1	125838
contig_109019_1	48243
contig_10902_1	27444
contig_109023_1	52315
contig_109025_1	43355
contig_109026_1	24827
contig_109027_1	118148
contig_109030_1	22953
contig_109054_1	14761
contig_109059_1	9242
contig_109060_1	78447
contig_109061_1	38093
contig_10908_1	99221
contig_109082_1	58011
contig_109083_1	26275
contig_109087_1	23597
contig_109088_1	28272
contig_109091_1	25290
contig_109105_1	158446
contig_109107_1	351923
contig_10912_1	148182
contig_10913_1	41135
contig_109134_1	9361
contig_109137_1	46842
contig_109150_1	15557
contig_109151_1	172022
contig_109158_1	53054
contig_109168_1	144174
contig_10917_1	47708
contig_109173_1	25037
contig_109176_1	14463
contig_109177_1	17187
contig_109185_1	29104
contig_109186_1	93308
contig_109189_1	34376
contig_109195_1	31320
contig_109197_1	70293
contig_109203_1	22859
contig_109212_1	66539
contig_109221_1	148548
contig_109227_1	53675
contig_109229_1	125854
contig_10923_1	493488
contig_109237_1	12486
contig_109242_1	26239
contig_109245_1	91281
contig_109254_1	21500
contig_109255_1	99109
contig_109293_1	43216
contig_109333_1	25932
contig_109336_1	97954
contig_109343_1	15993
contig_109348_1	21207
contig_109353_1	89120
contig_109369_1	11569
contig_10937_1	89326
contig_10939_1	133892
contig_109390_1	85417
contig_109407_1	151906
contig_109410_1	265793
contig_109411_1	105516
contig_109416_1	228465
contig_10942_1	16700
contig_109433_1	37770
contig_109435_1	35633
contig_109437_1	142936
contig_10944_1	22824
contig_109447_1	70095
contig_10945_1	18283
contig_109454_1	17546
contig_109457_1	56907
contig_109463_1	127187
contig_109468_1	75270
contig_109471_1	28707
contig_109474_1	90011
contig_10948_1	53757
contig_109486_1	28738
contig_109487_1	151402
contig_109497_1	73998
contig_109502_1	28018
contig_109504_1	32688
contig_109508_1	72714
contig_109529_1	84116
contig_109541_1	35053
contig_109544_1	33205
contig_109549_1	33856
contig_109550_1	41729
contig_10956_1	94433
contig_109568_1	20600
contig_109577_1	21976
contig_109585_1	4837
contig_109588_1	18437
contig_109603_1	38128
contig_109611_1	49795
contig_109617_1	110892
contig_10962_1	49697
contig_109621_1	60027
contig_109632_1	49071
contig_109640_1	20514
contig_109642_1	34501
contig_109648_1	59056
contig_109655_1	177717
contig_109672_1	33236
contig_109673_1	32525
contig_109676_1	137996
contig_10968_1	25498
contig_109685_1	35020
contig_109688_1	61186
contig_109693_1	40775
contig_109698_1	56527
contig_109705_1	134762
contig_109706_1	13454
contig_109707_1	122267
contig_109708_1	40568
contig_109717_1	70127
contig_109724_1	23225
contig_109728_1	21456
contig_10974_1	143884
contig_109747_1	75095
contig_109750_1	59704
contig_109754_1	13365
contig_109757_1	51788
contig_10976_1	90504
contig_109761_1	15039
contig_109762_1	84088
contig_109768_1	27588
contig_109769_1	53678
contig_109774_1	45151
contig_109785_1	22126
contig_109786_1	25956
contig_10979_1	25648
contig_109791_1	26318
contig_109793_1	29184
contig_109804_1	72268
contig_10981_1	199006
contig_109816_1	15020
contig_10982_1	19273
contig_10983_1	211183
contig_109830_1	27848
contig_109836_1	34501
contig_109837_1	44123
contig_109845_1	37160
contig_109849_1	3299
contig_10985_1	57592
contig_10986_1	40538
contig_109860_1	66951
contig_109862_1	29403
contig_109867_1	36736
contig_109874_1	37431
contig_109885_1	29637
contig_109888_1	26388
contig_109893_1	34656
contig_109912_1	45138
contig_109916_1	16235
contig_109943_1	48899
contig_109951_1	48766
contig_10996_1	50135
contig_109966_1	49013
contig_109967_1	82219
contig_109968_1	9913
contig_10997_1	41187
contig_109973_1	40528
contig_109974_1	56943
contig_109977_1	21496
contig_109985_1	13294
contig_109989_1	153944
contig_109991_1	125132
contig_11000_1	97136
contig_110002_1	43376
contig_110008_1	141887
contig_110013_1	17112
contig_110016_1	32153
contig_110019_1	39882
contig_11002_1	15881
contig_110023_1	72046
contig_110031_1	103377
contig_11004_1	70536
contig_110043_1	34760
contig_110047_1	13284
contig_110048_1	16531
contig_110049_1	54370
contig_110056_1	57306
contig_11006_1	30684
contig_110066_1	143332
contig_110071_1	11595
contig_110077_1	47362
contig_110079_1	48542
contig_11008_1	51695
contig_110085_1	18188
contig_110090_1	303878
contig_110091_1	9701
contig_110103_1	35471
contig_110111_1	17380
contig_110113_1	176452
contig_110129_1	16209
contig_110131_1	24117
contig_110135_1	129991
contig_110146_1	185335
contig_11021_1	237372
contig_110219_1	41285
contig_11022_1	80131
contig_110225_1	12241
contig_110229_1	24529
contig_11023_1	30469
contig_110233_1	15278
contig_110250_1	49661
contig_110255_1	44248
contig_110261_1	17312
contig_110265_1	54324
contig_11027_1	39576
contig_110276_1	24642
contig_110284_1	11211
contig_110286_1	45760
contig_110287_1	49838
contig_11029_1	23655
contig_110293_1	29243
contig_110297_1	25219
contig_110310_1	31872
contig_110314_1	53318
contig_110319_1	33716
contig_110322_1	56295
contig_11033_1	27782
contig_11034_1	216088
contig_110341_1	222776
contig_110349_1	140877
contig_11035_1	94979
contig_110353_1	120491
contig_110356_1	34738
contig_110361_1	58193
contig_110368_1	118846
contig_11037_1	80136
contig_110377_1	5818
contig_110379_1	135547
contig_110380_1	149725
contig_110385_1	87952
contig_110394_1	131909
contig_110398_1	89997
contig_110402_1	16879
contig_110404_1	147492
contig_11041_1	191047
contig_110411_1	8687
contig_110415_1	35273
contig_110425_1	48360
contig_110429_1	78634
contig_11043_1	26397
contig_110438_1	137831
contig_110439_1	132557
contig_110440_1	69903
contig_110442_1	94182
contig_110445_1	12304
contig_110449_1	28865
contig_110450_1	168132
contig_110454_1	44624
contig_110456_1	53085
contig_11046_1	35341
contig_110466_1	17018
contig_11047_1	29680
contig_11049_1	36616
contig_110490_1	186975
contig_110496_1	109689
contig_110497_1	123452
contig_11050_1	27109
contig_11051_1	45609
contig_110529_1	83576
contig_11053_1	30210
contig_110536_1	47123
contig_110541_1	22455
contig_110543_1	27983
contig_110552_1	16155
contig_110570_1	31792
contig_110576_1	66871
contig_110584_1	49926
contig_11059_1	212749
contig_110591_1	22857
contig_110597_1	32285
contig_110609_1	46655
contig_110619_1	93320
contig_110628_1	221233
contig_110634_1	113311
contig_110643_1	24580
contig_110644_1	26157
contig_11065_1	86795
contig_110657_1	28779
contig_11066_1	159850
contig_110660_1	36151
contig_110668_1	37365
contig_11070_1	168850
contig_110703_1	121067
contig_110704_1	29373
contig_110706_1	26796
contig_110708_1	79266
contig_110718_1	33856
contig_110722_1	47711
contig_110736_1	22232
contig_11075_1	138925
contig_110750_1	16975
contig_110753_1	114258
contig_110755_1	122065
contig_110761_1	193959
contig_110767_1	39913
contig_11077_1	22458
contig_110772_1	34071
contig_110774_1	63721
contig_110777_1	41344
contig_11078_1	39000
contig_110783_1	47636
contig_110784_1	29006
contig_110787_1	76204
contig_11079_1	35658
contig_110792_1	89605
contig_110796_1	40119
contig_11080_1	217105
contig_110801_1	26811
contig_110804_1	26616
contig_110806_1	11514
contig_11081_1	44625
contig_110810_1	57573
contig_11083_1	35037
contig_110841_1	18357
contig_110844_1	23264
contig_11086_1	68526
contig_110865_1	8692
contig_11089_1	128374
contig_110896_1	9177
contig_110897_1	53614
contig_110922_1	145564
contig_110925_1	75981
contig_11093_1	22937
contig_110937_1	464777
contig_11094_1	199655
contig_110943_1	8961
contig_110951_1	115879
contig_110969_1	41446
contig_11097_1	21056
contig_110973_1	26552
contig_110976_1	90294
contig_11098_1	45472
contig_110980_1	8193
contig_110986_1	22501
contig_110989_1	35153
contig_11099_1	51925
contig_110994_1	55323
contig_111000_1	17240
contig_111005_1	53688
contig_111006_1	50599
contig_111015_1	19547
contig_111021_1	12544
contig_111030_1	87752
contig_11106_1	106531
contig_111078_1	55506
contig_111089_1	141839
contig_111092_1	349353
contig_111096_1	131518
contig_11111_1	213032
contig_111135_1	9893
contig_111140_1	41372
contig_111145_1	40349
contig_111157_1	110431
contig_11116_1	27412
contig_111160_1	171570
contig_111164_1	115883
contig_111190_1	13783
contig_11120_1	58330
contig_111204_1	149353
contig_111206_1	75014
contig_11122_1	114999
contig_111220_1	101620
contig_111232_1	42634
contig_111238_1	8925
contig_11124_1	84346
contig_111245_1	23151
contig_111250_1	71320
contig_111260_1	31344
contig_111261_1	13645
contig_111264_1	32135
contig_11127_1	22161
contig_111275_1	142637
contig_111301_1	40771
contig_111306_1	20059
contig_11131_1	76368
contig_111325_1	48793
contig_11135_1	35953
contig_111355_1	94735
contig_111361_1	160944
contig_111364_1	105178
contig_111388_1	66243
contig_111429_1	81431
contig_111436_1	25083
contig_11144_1	52119
contig_111457_1	83030
contig_11146_1	16150
contig_111461_1	6911
contig_111475_1	93098
contig_111476_1	55647
contig_111492_1	26850
contig_111499_1	22046
contig_111500_1	58122
contig_111503_1	24617
contig_111506_1	27423
contig_111509_1	10954
contig_111519_1	76399
contig_111530_1	36680
contig_111534_1	58740
contig_111559_1	16463
contig_111560_1	19438
contig_111573_1	17655
contig_111576_1	12099
contig_111585_1	204130
contig_111591_1	34818
contig_111596_1	18623
contig_11160_1	232023
contig_111600_1	70172
contig_111605_1	27213
contig_111620_1	45032
contig_111622_1	13438
contig_111624_1	96380
contig_11163_1	68105
contig_111633_1	51954
contig_111634_1	16367
contig_111635_1	16302
contig_111639_1	21249
contig_111641_1	49424
contig_111653_1	38597
contig_11168_1	31429
contig_111685_1	205336
contig_111720_1	156446
contig_111726_1	23729
contig_111728_1	114187
contig_111737_1	4554
contig_111747_1	35339
contig_111762_1	35285
contig_111763_1	81239
contig_111765_1	29598
contig_11177_1	27006
contig_111790_1	121177
contig_111792_1	136309
contig_111804_1	13044
contig_111820_1	42765
contig_111824_1	14276
contig_111826_1	38257
contig_111832_1	23235
contig_111837_1	142919
contig_111850_1	9483
contig_111854_1	7721
contig_111855_1	5526
contig_111856_1	55824
contig_11186_1	23802
contig_111861_1	33226
contig_111867_1	112683
contig_11187_1	49019
contig_111873_1	34385
contig_11188_1	41133
contig_11189_1	67077
contig_111898_1	45515
contig_11190_1	143633
contig_111902_1	24133
contig_111903_1	21752
contig_111908_1	59304
contig_111910_1	63522
contig_111922_1	25938
contig_111923_1	60027
contig_111933_1	31744
contig_111936_1	77665
contig_111939_1	15678
contig_11194_1	3480
contig_11195_1	27019
contig_111951_1	36066
contig_111953_1	48772
contig_111957_1	31022
contig_111959_1	102348
contig_111960_1	156046
contig_11198_1	77588
contig_111984_1	50282
contig_11199_1	40535
contig_111996_1	6379
contig_11200_1	25585
contig_112013_1	45868
contig_112017_1	69998
contig_112020_1	17472
contig_112031_1	46510
contig_112032_1	22749
contig_112038_1	41997
contig_112052_1	83819
contig_112055_1	25801
contig_112056_1	22158
contig_112057_1	32112
contig_112061_1	70542
contig_112065_1	80258
contig_112069_1	14400
contig_11207_1	86951
contig_112072_1	1756
contig_112110_1	20406
contig_112122_1	54192
contig_112123_1	34246
contig_112130_1	48503
contig_112131_1	16311
contig_112133_1	126941
contig_112146_1	12856
contig_112152_1	25486
contig_112159_1	18822
contig_112166_1	71481
contig_112167_1	23851
contig_11217_1	192915
contig_112171_1	22832
contig_112173_1	414805
contig_112191_1	66765
contig_112195_1	174916
contig_112201_1	45428
contig_112209_1	37718
contig_112217_1	23205
contig_112220_1	21919
contig_112226_1	105703
contig_112233_1	245570
contig_112244_1	198928
contig_112252_1	38736
contig_112265_1	65096
contig_112279_1	43896
contig_112281_1	23735
contig_112282_1	81052
contig_112289_1	35877
contig_112290_1	49059
contig_112294_1	33995
contig_11230_1	182977
contig_11232_1	40012
contig_112338_1	35416
contig_112345_1	50411
contig_11235_1	18489
contig_112355_1	35708
contig_112361_1	65678
contig_112369_1	9170
contig_112372_1	156806
contig_11238_1	194877
contig_112383_1	37186
contig_112386_1	59507
contig_11239_1	59272
contig_112396_1	55824
contig_112406_1	241923
contig_112413_1	40083
contig_112419_1	4665
contig_11243_1	20844
contig_112439_1	27442
contig_112443_1	55202
contig_112445_1	76527
contig_112453_1	130679
contig_112455_1	11178
contig_112465_1	15363
contig_112467_1	30634
contig_11247_1	108532
contig_112470_1	6805
contig_112475_1	23936
contig_112481_1	188625
contig_112488_1	55225
contig_1125_1	471670
contig_112500_1	67405
